occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,refrigerator,extra_refrigerator,freezer,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,pool_pump,pool_heater,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.5,0.335,0.545,0.545,0.0288,0,0.672,0.672,0.672,0,0,0,0.402,0.682,0.327,1,0.52,0.683,0.52,0.52,0.29,0.29,0,0,0
0.5,0.335,0.545,0.545,0.0288,0,0.672,0.672,0.672,0,0,0,0.402,0.682,0.327,1,0.52,0.683,0.52,0.52,0.29,0.29,0,0,0
0.5,0.335,0.545,0.545,0.0288,0,0.672,0.672,0.672,0,0,0,0.402,0.682,0.327,1,0.52,0.683,0.52,0.52,0.29,0.29,0,0,0
0.5,0.436,0.741,0.741,0.346,0,0.733,0.733,0.733,0,0,0,0.499,0.72,0.402,1,0.659,1,0.659,0.659,0.18,0.18,0,0,0
0.5,0.436,0.741,0.741,0.346,0,0.733,0.733,0.733,0,0,0,0.499,0.72,0.402,1,0.659,1,0.659,0.659,0.18,0.18,0,0,0
0.5,0.436,0.741,0.741,0.346,0,0.733,0.733,0.733,0,0,0,0.499,0.72,0.402,1,0.659,1,0.659,0.659,0.18,0.18,0,0,0
1,0.822,0.741,0.741,0.346,0,0.733,0.733,0.733,0,0,0,0.741,0.974,0.402,1,0.659,1,0.659,0.659,0.18,0.18,0,0,0
1,0.989,0.881,0.881,0.593,0,0.764,0.764,0.764,0,0,0,0.881,0.993,0.541,1,0.763,0.714,0.763,0.763,0.102,0.102,0,0,0
1,0.989,0.881,0.881,0.593,0,0.764,0.764,0.764,0,0,0,0.881,0.993,0.541,1,0.763,0.714,0.763,0.763,0.102,0.102,0,0,0
1,0.989,0.881,0.881,0.593,0,0.764,0.764,0.764,0,0,0,0.881,0.993,0.541,1,0.763,0.714,0.763,0.763,0.102,0.102,0,0,0
1,0.989,0.881,0.881,0.593,0,0.764,0.764,0.764,0,0,0,0.881,0.993,0.541,1,0.763,0.714,0.763,0.763,0.102,0.102,0,0,0.253
1,0.975,0.937,0.937,0.683,0,0.733,0.733,0.733,0,0,0,0.937,0.937,0.758,1,0.878,0.435,0.878,0.878,0.0626,0.0626,0,0,0.421
1,0.975,0.937,0.937,0.683,0,0.733,0.733,0.733,0,0,0,0.937,0.937,0.758,1,0.878,0.435,0.878,0.878,0.0626,0.0626,0,0,0
1,0.975,0.937,0.937,0.683,0,0.733,0.733,0.733,0,0,0,0.937,0.937,0.758,1,0.878,0.435,0.878,0.878,0.0626,0.0626,0,0,0
1,0.975,0.937,0.937,0.683,0,0.733,0.733,0.733,0,0,0,0.937,0.937,0.758,1,0.878,0.435,0.878,0.878,0.0626,0.0626,0,0,0
1,0.793,0.993,0.993,1,0.6,0.718,0.718,0.718,0,0,0,0.993,0.88,0.936,1,0.936,0.273,0.936,0.936,0.0313,0.0313,0,0,0
1,0.793,0.993,0.993,1,1,0.718,0.718,0.718,0,0,0,0.993,0.88,0.936,1,0.936,0.273,0.936,0.936,0.0313,0.0313,0,0,0.0843
1,0.793,0.993,0.993,1,0.467,0.718,0.718,0.718,0,0,0,0.993,0.88,0.936,1,0.936,0.273,0.936,0.936,0.0313,0.0313,0,0,0
1,0.421,0.993,0.993,1,0,0.718,0.718,0.718,0,0,0,0.625,0.673,0.936,1,0.936,0.273,0.936,0.936,0.0313,0.0313,0,0,0
1,0.324,0.965,0.965,0.679,0,0.703,0.703,0.703,0,0,0,0.611,0.654,0.887,1,0.994,0.118,0.994,0.994,0.0235,0.0235,0,0,0.196
1,0.324,0.965,0.965,0.679,0,0.703,0.703,0.703,0,0,0,0.611,0.654,0.887,1,0.994,0.118,0.994,0.994,0.0235,0.0235,0,0,0
1,0.324,0.965,0.965,0.679,0,0.703,0.703,0.703,0,0,0,0.611,0.654,0.887,1,0.994,0.118,0.994,0.994,0.0235,0.0235,0,0,0
1,0.324,0.965,0.965,0.679,0,0.703,0.703,0.703,0,0,0,0.611,0.654,0.887,1,0.994,0.118,0.994,0.994,0.0235,0.0235,0,0,0
1,0.285,0.825,0.825,0.132,0,0.672,0.672,0.672,0,0,0,0.541,0.607,0.536,1,0.867,0.0807,0.867,0.867,0.0235,0.0235,0,0,0.0843
1,0.285,0.825,0.825,0.132,0,0.672,0.672,0.672,0,0,0,0.541,0.607,0.536,1,0.867,0.0807,0.867,0.867,0.0235,0.0235,0,0,0
1,0.285,0.825,0.825,0.132,0,0.672,0.672,0.672,0,0,0,0.541,0.607,0.536,1,0.867,0.0807,0.867,0.867,0.0235,0.0235,0,0,0
1,0.285,0.825,0.825,0.132,0,0.672,0.672,0.672,0,0,0,0.541,0.607,0.536,1,0.867,0.0807,0.867,0.867,0.0235,0.0235,0,0,0.169
1,0.149,0.699,0.699,0.0658,0,0.626,0.626,0.626,0,0,0,0.478,0.57,0.232,1,0.751,0.0435,0.751,0.751,0.0235,0.0235,0,0,0.0843
1,0.149,0.699,0.699,0.0658,0,0.626,0.626,0.626,0,0,0,0.478,0.57,0.232,1,0.751,0.0435,0.751,0.751,0.0235,0.0235,0,0,0
1,0.0493,0.699,0.699,0.0658,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.232,1,0.751,0.0435,0.751,0.751,0.0235,0.0235,0,0,0
1,0.0493,0.699,0.699,0.0658,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.232,1,0.751,0.0435,0.751,0.751,0.0235,0.0235,0,0,0
1,0.0493,0.559,0.559,0,0,0.611,0.611,0.611,0,0,0,0.258,0.465,0.0954,1,0.509,0.0248,0.509,0.509,0.0235,0.0235,0,0,0
1,0.0493,0.559,0.559,0,0,0.611,0.611,0.611,0,0,0,0.258,0.465,0.0954,1,0.509,0.0248,0.509,0.509,0.0235,0.0235,0,0,0
1,0.0493,0.559,0.559,0,0,0.611,0.611,0.611,0,0,0,0.258,0.465,0.0954,1,0.509,0.0248,0.509,0.509,0.0235,0.0235,0,0,0
1,0.0493,0.559,0.559,0,0,0.611,0.611,0.611,0,0,0,0.258,0.465,0.0954,1,0.509,0.0248,0.509,0.509,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.596,0.596,0.596,0,0,0,0.258,0.465,0.0464,1,0.266,0.00621,0.266,0.266,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.596,0.596,0.596,0,0,0,0.258,0.465,0.0464,1,0.266,0.00621,0.266,0.266,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.596,0.596,0.596,0,0,0,0.258,0.465,0.0464,1,0.266,0.00621,0.266,0.266,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.596,0.596,0.596,0,0,0,0.258,0.465,0.0464,1,0.266,0.00621,0.266,0.266,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0232,1,0.22,0.00621,0.22,0.22,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0232,1,0.22,0.00621,0.22,0.22,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0232,1,0.22,0.00621,0.22,0.22,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0232,1,0.22,0.00621,0.22,0.22,0.0235,0.0235,0,0,0
1,0.0493,0.503,0.503,0,0,0.565,0.565,0.565,0,0,0,0.258,0.465,0.018,1,0.173,0.0124,0.173,0.173,0.0313,0.0313,0,0,0
1,0.0493,0.503,0.503,0,0,0.565,0.565,0.565,0,0,0,0.258,0.465,0.018,1,0.173,0.0124,0.173,0.173,0.0313,0.0313,0,0,0
1,0.0493,0.503,0.503,0,0,0.565,0.565,0.565,0,0,0,0.258,0.465,0.018,1,0.173,0.0124,0.173,0.173,0.0313,0.0313,0,0,0
1,0.0493,0.503,0.503,0,0,0.565,0.565,0.565,0,0,0,0.258,0.465,0.018,1,0.173,0.0124,0.173,0.173,0.0313,0.0313,0,0,0
1,0.0493,0.461,0.461,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0284,1,0.185,0.0435,0.185,0.185,0.0626,0.0626,0,0,0
1,0.0493,0.461,0.461,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0284,1,0.185,0.0435,0.185,0.185,0.0626,0.0626,0,0,0
1,0.0493,0.461,0.461,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0284,1,0.185,0.0435,0.185,0.185,0.0626,0.0626,0,0,0
1,0.0493,0.461,0.461,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0284,1,0.185,0.0435,0.185,0.185,0.0626,0.0626,0,0,0
1,0.0493,0.503,0.503,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0464,1,0.208,0.0745,0.208,0.208,0.117,0.117,0,0,0
1,0.0493,0.503,0.503,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0464,1,0.208,0.0745,0.208,0.208,0.117,0.117,0,0,0
1,0.0493,0.503,0.503,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0464,1,0.208,0.0745,0.208,0.208,0.117,0.117,0,0,0
1,0.0493,0.503,0.503,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0464,1,0.208,0.0745,0.208,0.208,0.117,0.117,0,0,0
1,0.0493,0.601,0.601,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0747,1,0.301,0.18,0.301,0.301,0.203,0.203,0,0,0
1,0.0493,0.601,0.601,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0747,1,0.301,0.18,0.301,0.301,0.203,0.203,0,0,0
1,0.353,0.601,0.601,0,0,0.58,0.58,0.58,0,0,0,0.601,0.693,0.0747,1,0.301,0.18,0.301,0.301,0.203,0.203,0,0,0.114
0.5,0.201,0.601,0.601,0,0,0.58,0.58,0.58,0,0,0,0.43,0.579,0.0747,1,0.301,0.18,0.301,0.301,0.203,0.203,0,0,0
0.5,0.248,0.657,0.657,0,0,0.611,0.611,0.611,0,0,0,0.457,0.626,0.103,1,0.381,0.286,0.381,0.381,0.344,0.344,0,0,0
1,0.447,0.657,0.657,0,0,0.611,0.611,0.611,0,0,0,0.657,0.787,0.103,1,0.381,0.286,0.381,0.381,0.344,0.344,0,0,0.189
1,0.447,0.657,0.657,0,0,0.611,0.611,0.611,0,0,0,0.657,0.787,0.103,1,0.381,0.286,0.381,0.381,0.344,0.344,0,0,0
1,0.447,0.657,0.657,0,0,0.611,0.611,0.611,0,0,0,0.657,0.787,0.103,1,0.381,0.286,0.381,0.381,0.344,0.344,0,0,0
1,0.475,0.475,0.475,0,0,0.626,0.626,0.626,0,0,0,0.475,0.806,0.126,1,0.381,0.273,0.381,0.381,0.657,0.657,0,0,0.238
1,0.475,0.475,0.475,0,0,0.626,0.626,0.626,0,0,0,0.475,0.806,0.126,1,0.381,0.273,0.381,0.381,0.657,0.657,0,0,0
1,0.475,0.475,0.475,0,0,0.626,0.626,0.626,0,0,0,0.475,0.806,0.126,1,0.381,0.273,0.381,0.381,0.657,0.657,0,0,0
1,0.475,0.475,0.475,0,0,0.626,0.626,0.626,0,0,0,0.475,0.806,0.126,1,0.381,0.273,0.381,0.381,0.657,0.657,0,0,0.122
1,0.489,0.322,0.322,0,0,0.626,0.626,0.626,0,0,0,0.322,0.806,0.149,1,0.37,0.255,0.37,0.37,0.947,0.947,0,0,0
1,0.489,0.322,0.322,0,0,0.626,0.626,0.626,0,0.2,0.0667,0.322,0.806,0.149,1,0.37,0.255,0.37,0.37,0.947,0.947,0,0.0289,0
0.5,0.269,0.322,0.322,0,0,0.626,0.626,0.626,0,0.733,1,0.29,0.635,0.149,1,0.37,0.255,0.37,0.37,0.947,0.947,0,0,0
0.5,0.269,0.322,0.322,0,0,0.626,0.626,0.626,0,0,1,0.29,0.635,0.149,1,0.37,0.255,0.37,0.37,0.947,0.947,0,0,0
0.5,0.262,0.336,0.336,0,0,0.611,0.611,0.611,0,0,1,0.297,0.635,0.168,1,0.381,0.273,0.381,0.381,0.994,0.994,0,0,0.253
0.5,0.262,0.336,0.336,0,0,0.611,0.611,0.611,0,0,1,0.297,0.635,0.168,1,0.381,0.273,0.381,0.381,0.994,0.994,0,0,0.169
0.5,0.262,0.336,0.336,0,0,0.611,0.611,0.611,0,0,0.267,0.297,0.635,0.168,1,0.381,0.273,0.381,0.381,0.994,0.994,0,0,0
0.5,0.262,0.336,0.336,0,0,0.611,0.611,0.611,0,0,0,0.297,0.635,0.168,1,0.381,0.273,0.381,0.381,0.994,0.994,0,0,0
0.5,0.253,0.35,0.35,0,0,0.611,0.611,0.611,0,0,0,0.304,0.645,0.186,1,0.381,0.286,0.381,0.381,0.947,0.947,0,0,0.253
0.5,0.253,0.35,0.35,0,0,0.611,0.611,0.611,0,0,0,0.304,0.645,0.186,1,0.381,0.286,0.381,0.381,0.947,0.947,0,0,0
0.5,0.253,0.35,0.35,0,0,0.611,0.611,0.611,0,0,0,0.304,0.645,0.186,1,0.381,0.286,0.381,0.381,0.947,0.947,0,0,0
0.5,0.253,0.35,0.35,0,0,0.611,0.611,0.611,0,0,0,0.304,0.645,0.186,1,0.381,0.286,0.381,0.381,0.947,0.947,0,0,0
0.5,0.246,0.336,0.336,0,0,0.641,0.641,0.641,0,0,0,0.297,0.654,0.196,1,0.37,0.261,0.37,0.37,0.939,0.939,0,0,0
0.5,0.246,0.336,0.336,0,0,0.641,0.641,0.641,0,0,0,0.297,0.654,0.196,1,0.37,0.261,0.37,0.37,0.939,0.939,0,0,0
0.5,0.246,0.336,0.336,0,0,0.641,0.641,0.641,0,0,0,0.297,0.654,0.196,1,0.37,0.261,0.37,0.37,0.939,0.939,0,0,0.0843
0.5,0.246,0.336,0.336,0,0,0.641,0.641,0.641,0,0,0,0.297,0.654,0.196,1,0.37,0.261,0.37,0.37,0.939,0.939,0,0,0
0.5,0.245,0.392,0.392,0,0,0.641,0.641,0.641,0,0,0,0.325,0.654,0.222,1,0.37,0.236,0.37,0.37,0.704,0.704,0,0,0
0,0.0493,0.392,0.392,0,0,0.641,0.641,0.641,0,0,0,0.258,0.465,0.222,1,0.37,0.236,0.37,0.37,0.704,0.704,0,0,0
0,0.0493,0.392,0.392,0,0,0.641,0.641,0.641,0,0,0,0.258,0.465,0.222,1,0.37,0.236,0.37,0.37,0.704,0.704,0,0,0.253
0,0.0493,0.392,0.392,0,0,0.641,0.641,0.641,0,0,0,0.258,0.465,0.222,1,0.37,0.236,0.37,0.37,0.704,0.704,0,0,0.253
0,0.0493,0.433,0.433,0,0,0.641,0.641,0.641,0,0,0,0.258,0.465,0.235,1,0.37,0.304,0.37,0.37,0.587,0.587,0,0,0
0,0.0493,0.433,0.433,0,0,0.641,0.641,0.641,0,0,0,0.258,0.465,0.235,1,0.37,0.304,0.37,0.37,0.587,0.587,0,0,0
0,0.0493,0.433,0.433,0,0,0.641,0.641,0.641,0,0,0,0.258,0.465,0.235,1,0.37,0.304,0.37,0.37,0.587,0.587,0,0,0
0,0.0493,0.433,0.433,0,0,0.641,0.641,0.641,0,0,0,0.258,0.465,0.235,1,0.37,0.304,0.37,0.37,0.587,0.587,0,0,0
0,0.0493,0.447,0.447,0,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.263,1,0.381,0.366,0.381,0.381,0.477,0.477,0,0,0
0,0.0493,0.447,0.447,0,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.263,1,0.381,0.366,0.381,0.381,0.477,0.477,0,0,0.0843
0,0.0493,0.447,0.447,0,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.263,1,0.381,0.366,0.381,0.381,0.477,0.477,0,0,0
0,0.0493,0.447,0.447,0,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.263,1,0.381,0.366,0.381,0.381,0.477,0.477,0,0,0.19
0.5,0.335,0.545,0.545,0.0288,0,0.672,0.672,0.672,0,0,0,0.402,0.682,0.327,1,0.52,0.683,0.52,0.52,0.29,0.29,0,0,0
0.5,0.335,0.545,0.545,0.0288,0,0.672,0.672,0.672,0,0,0,0.402,0.682,0.327,1,0.52,0.683,0.52,0.52,0.29,0.29,0,0,0.253
0.5,0.335,0.545,0.545,0.0288,0,0.672,0.672,0.672,0,0,0,0.402,0.682,0.327,1,0.52,0.683,0.52,0.52,0.29,0.29,0,0,0.241
0.5,0.335,0.545,0.545,0.0288,0,0.672,0.672,0.672,0,0,0,0.402,0.682,0.327,1,0.52,0.683,0.52,0.52,0.29,0.29,0,0,0
0.5,0.436,0.741,0.741,0.346,0,0.733,0.733,0.733,0,0,0,0.499,0.72,0.402,1,0.659,1,0.659,0.659,0.18,0.18,0,0,0
0,0.0493,0.741,0.741,0.346,0,0.733,0.733,0.733,0,0,0,0.258,0.465,0.402,1,0.659,1,0.659,0.659,0.18,0.18,0,0,0
0,0.0493,0.741,0.741,0.346,0,0.733,0.733,0.733,0,0,0,0.258,0.465,0.402,1,0.659,1,0.659,0.659,0.18,0.18,0,0,0
0,0.0493,0.741,0.741,0.346,0,0.733,0.733,0.733,0,0,0,0.258,0.465,0.402,1,0.659,1,0.659,0.659,0.18,0.18,0,0,0
0,0.0493,0.881,0.881,0.593,0,0.764,0.764,0.764,0,0,0,0.258,0.465,0.541,1,0.763,0.714,0.763,0.763,0.102,0.102,0,0,0
0,0.0493,0.881,0.881,0.593,0,0.764,0.764,0.764,0,0,0,0.258,0.465,0.541,1,0.763,0.714,0.763,0.763,0.102,0.102,0,0,0
0.5,0.519,0.881,0.881,0.593,0.6,0.764,0.764,0.764,0,0,0,0.569,0.729,0.541,1,0.763,0.714,0.763,0.763,0.102,0.102,0,0,0
0.5,0.519,0.881,0.881,0.593,0.4,0.764,0.764,0.764,0,0,0,0.569,0.729,0.541,1,0.763,0.714,0.763,0.763,0.102,0.102,0,0,0
1,0.975,0.937,0.937,0.683,0,0.733,0.733,0.733,0,0,0,0.937,0.937,0.758,1,0.878,0.435,0.878,0.878,0.0626,0.0626,0,0,0
1,0.975,0.937,0.937,0.683,0,0.733,0.733,0.733,0,0,0,0.937,0.937,0.758,1,0.878,0.435,0.878,0.878,0.0626,0.0626,0,0,0
1,0.975,0.937,0.937,0.683,0,0.733,0.733,0.733,0,0,0,0.937,0.937,0.758,1,0.878,0.435,0.878,0.878,0.0626,0.0626,0,0,0.169
1,0.975,0.937,0.937,0.683,0,0.733,0.733,0.733,0,0,0,0.937,0.937,0.758,1,0.878,0.435,0.878,0.878,0.0626,0.0626,0,0,0.0843
1,0.793,0.993,0.993,1,0,0.718,0.718,0.718,0,0,0,0.993,0.88,0.936,1,0.936,0.273,0.936,0.936,0.0313,0.0313,0,0,0.169
1,0.793,0.993,0.993,1,0,0.718,0.718,0.718,0,0,0,0.993,0.88,0.936,1,0.936,0.273,0.936,0.936,0.0313,0.0313,0,0,0
1,0.793,0.993,0.993,1,0,0.718,0.718,0.718,0,0,0,0.993,0.88,0.936,1,0.936,0.273,0.936,0.936,0.0313,0.0313,0,0,0
1,0.793,0.993,0.993,1,0,0.718,0.718,0.718,0,0,0,0.993,0.88,0.936,1,0.936,0.273,0.936,0.936,0.0313,0.0313,0,0,0
1,0.598,0.965,0.965,0.679,0,0.703,0.703,0.703,0,0,0,0.965,0.843,0.887,1,0.994,0.118,0.994,0.994,0.0235,0.0235,0,0,0
1,0.598,0.965,0.965,0.679,0,0.703,0.703,0.703,0,0,0,0.965,0.843,0.887,1,0.994,0.118,0.994,0.994,0.0235,0.0235,0,0,0
1,0.598,0.965,0.965,0.679,0,0.703,0.703,0.703,0,0,0,0.965,0.843,0.887,1,0.994,0.118,0.994,0.994,0.0235,0.0235,0,0,0
1,0.598,0.965,0.965,0.679,0,0.703,0.703,0.703,0,0,0,0.965,0.843,0.887,1,0.994,0.118,0.994,0.994,0.0235,0.0235,0,0,0
1,0.52,0.825,0.825,0.132,0,0.672,0.672,0.672,0,0,0,0.825,0.749,0.536,1,0.867,0.0807,0.867,0.867,0.0235,0.0235,0,0,0
1,0.52,0.825,0.825,0.132,0,0.672,0.672,0.672,0,0,0,0.825,0.749,0.536,1,0.867,0.0807,0.867,0.867,0.0235,0.0235,0,0,0.0843
1,0.285,0.825,0.825,0.132,0,0.672,0.672,0.672,0,0,0,0.541,0.607,0.536,1,0.867,0.0807,0.867,0.867,0.0235,0.0235,0,0,0
1,0.285,0.825,0.825,0.132,0,0.672,0.672,0.672,0,0,0,0.541,0.607,0.536,1,0.867,0.0807,0.867,0.867,0.0235,0.0235,0,0,0
1,0.0493,0.699,0.699,0.0658,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.232,1,0.751,0.0435,0.751,0.751,0.0235,0.0235,0,0,0
1,0.0493,0.699,0.699,0.0658,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.232,1,0.751,0.0435,0.751,0.751,0.0235,0.0235,0,0,0
1,0.0493,0.699,0.699,0.0658,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.232,1,0.751,0.0435,0.751,0.751,0.0235,0.0235,0,0,0
1,0.0493,0.699,0.699,0.0658,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.232,1,0.751,0.0435,0.751,0.751,0.0235,0.0235,0,0,0.0843
1,0.0493,0.559,0.559,0,0,0.611,0.611,0.611,0,0,0,0.258,0.465,0.0954,1,0.509,0.0248,0.509,0.509,0.0235,0.0235,0,0,0.0843
1,0.0493,0.559,0.559,0,0,0.611,0.611,0.611,0,0,0,0.258,0.465,0.0954,1,0.509,0.0248,0.509,0.509,0.0235,0.0235,0,0,0
1,0.0493,0.559,0.559,0,0,0.611,0.611,0.611,0,0,0,0.258,0.465,0.0954,1,0.509,0.0248,0.509,0.509,0.0235,0.0235,0,0,0
1,0.0493,0.559,0.559,0,0,0.611,0.611,0.611,0,0,0,0.258,0.465,0.0954,1,0.509,0.0248,0.509,0.509,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.596,0.596,0.596,0,0,0,0.258,0.465,0.0464,1,0.266,0.00621,0.266,0.266,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.596,0.596,0.596,0,0,0,0.258,0.465,0.0464,1,0.266,0.00621,0.266,0.266,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.596,0.596,0.596,0,0,0,0.258,0.465,0.0464,1,0.266,0.00621,0.266,0.266,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.596,0.596,0.596,0,0,0,0.258,0.465,0.0464,1,0.266,0.00621,0.266,0.266,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0232,1,0.22,0.00621,0.22,0.22,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0232,1,0.22,0.00621,0.22,0.22,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0232,1,0.22,0.00621,0.22,0.22,0.0235,0.0235,0,0,0
1,0.0493,0.517,0.517,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0232,1,0.22,0.00621,0.22,0.22,0.0235,0.0235,0,0,0
1,0.0493,0.503,0.503,0,0,0.565,0.565,0.565,0,0,0,0.258,0.465,0.018,1,0.173,0.0124,0.173,0.173,0.0313,0.0313,0,0,0
1,0.0493,0.503,0.503,0,0,0.565,0.565,0.565,0,0,0,0.258,0.465,0.018,1,0.173,0.0124,0.173,0.173,0.0313,0.0313,0,0,0
1,0.0493,0.503,0.503,0,0,0.565,0.565,0.565,0,0,0,0.258,0.465,0.018,1,0.173,0.0124,0.173,0.173,0.0313,0.0313,0,0,0
1,0.0493,0.503,0.503,0,0,0.565,0.565,0.565,0,0,0,0.258,0.465,0.018,1,0.173,0.0124,0.173,0.173,0.0313,0.0313,0,0,0
1,0.0493,0.461,0.461,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0284,1,0.185,0.0435,0.185,0.185,0.0626,0.0626,0,0,0
1,0.0493,0.461,0.461,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0284,1,0.185,0.0435,0.185,0.185,0.0626,0.0626,0,0,0
1,0.0493,0.461,0.461,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0284,1,0.185,0.0435,0.185,0.185,0.0626,0.0626,0,0,0
1,0.0493,0.461,0.461,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0284,1,0.185,0.0435,0.185,0.185,0.0626,0.0626,0,0,0
1,0.0493,0.503,0.503,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0464,1,0.208,0.0745,0.208,0.208,0.117,0.117,0,0,0
1,0.0493,0.503,0.503,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0464,1,0.208,0.0745,0.208,0.208,0.117,0.117,0,0,0
1,0.0493,0.503,0.503,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0464,1,0.208,0.0745,0.208,0.208,0.117,0.117,0,0,0
1,0.0493,0.503,0.503,0,0,0.55,0.55,0.55,0,0,0,0.258,0.465,0.0464,1,0.208,0.0745,0.208,0.208,0.117,0.117,0,0,0
1,0.0493,0.601,0.601,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0747,1,0.301,0.18,0.301,0.301,0.203,0.203,0,0,0
1,0.0493,0.601,0.601,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0747,1,0.301,0.18,0.301,0.301,0.203,0.203,0,0,0.14
1,0.0493,0.601,0.601,0,0,0.58,0.58,0.58,0,0,0,0.258,0.465,0.0747,1,0.301,0.18,0.301,0.301,0.203,0.203,0,0,0
1,0.201,0.601,0.601,0,0,0.58,0.58,0.58,0,0,0,0.43,0.579,0.0747,1,0.301,0.18,0.301,0.301,0.203,0.203,0,0,0.0939
1,0.248,0.657,0.657,0,0,0.611,0.611,0.611,0,0,0,0.457,0.626,0.103,1,0.381,0.286,0.381,0.381,0.344,0.344,0,0,0.0235
1,0.248,0.657,0.657,0,0,0.611,0.611,0.611,0,0,0,0.457,0.626,0.103,1,0.381,0.286,0.381,0.381,0.344,0.344,0,0,0
1,0.248,0.657,0.657,0,0,0.611,0.611,0.611,0,0,0,0.457,0.626,0.103,1,0.381,0.286,0.381,0.381,0.344,0.344,0,0,0.253
1,0.248,0.657,0.657,0,0,0.611,0.611,0.611,0,0,0,0.457,0.626,0.103,1,0.381,0.286,0.381,0.381,0.344,0.344,0,0,0.112
1,0.262,0.475,0.475,0,0,0.626,0.626,0.626,0,0,0,0.367,0.635,0.126,1,0.381,0.273,0.381,0.381,0.657,0.657,0,0,0
1,0.262,0.475,0.475,0,0,0.626,0.626,0.626,0,0,0,0.367,0.635,0.126,1,0.381,0.273,0.381,0.381,0.657,0.657,0,0,0.13
1,0.262,0.475,0.475,0,0,0.626,0.626,0.626,0,0,0,0.367,0.635,0.126,1,0.381,0.273,0.381,0.381,0.657,0.657,0,0,0
1,0.262,0.475,0.475,0,0,0.626,0.626,0.626,0,0,0,0.367,0.635,0.126,1,0.381,0.273,0.381,0.381,0.657,0.657,0,0,0
0.5,0.0493,0.322,0.322,0,0,0.626,0.626,0.626,0,0,0,0.258,0.465,0.149,1,0.37,0.255,0.37,0.37,0.947,0.947,0,0,0
